Date,USDTRY,Return_1D,Return_5D,Volatility_5D,Volatility_20D,Volatility_60D,MA_Distance_20D,MA_Slope_20D,Drawdown_60D,Absolute_Return_1D,Return_ZScore_20D,Volatility_Ratio_5D_60D,Drawdown_Change_5D,Baseline_Anomaly,Baseline_Anomaly_Score,Rules_Breached,Primary_Reason,IF_Raw_Score,IF_Anomaly_Score,IF_Anomaly,Comparison_Class
2021-12-23,11.2898,-0.0738474159146841,-0.2801157956487362,0.0860906399256618,0.0576309575705417,0.0386521276578614,-0.1725186296548484,0.3101244004436359,-0.3159645434330826,0.0738474159146841,-1.3921666389767815,2.227319558905368,-0.3159645434330826,True,6.319290868661652,3,DRAWDOWN_SHIFT,-0.7890225764755151,0.7890225764755151,True,BOTH
2021-12-21,12.557,-0.0654908089603333,-0.1277498767027181,0.104191672740266,0.0571835571573418,0.0369812584410259,-0.081012445156781,0.3435407009072178,-0.2391864135670445,0.0654908089603333,-1.2365743059891017,2.817418258127173,-0.2391864135670445,True,4.78372827134089,3,DRAWDOWN_SHIFT,-0.7774619329504749,0.7774619329504749,True,BOTH
2021-12-22,12.19,-0.0292267261288524,-0.1766962488687172,0.1002891693990697,0.0550685782915429,0.0372677171402987,-0.1088575466022179,0.3293156377213124,-0.2614225038928305,0.0292267261288524,-0.5227808737100655,2.691046758284639,-0.2614225038928305,True,5.22845007785661,2,DRAWDOWN_SHIFT,-0.7727534642014849,0.7727534642014849,True,BOTH
2021-12-24,10.9914,-0.026430937660543,-0.334044241943204,0.0648667764081717,0.0573720601210138,0.0388482079759928,-0.1903019516467778,0.2863444430546238,-0.334044241943204,0.026430937660543,-0.4352498941641687,1.669749514527355,-0.334044241943204,True,6.680884838864079,1,DRAWDOWN_SHIFT,-0.7708372601879158,0.7708372601879158,True,BOTH
2021-12-20,13.437,-0.1858682678267402,-0.0285499461389975,0.1040061976679864,0.0611362180833093,0.0357535353884926,-0.0175293902167512,0.3668516553035075,-0.1858682678267402,0.1858682678267402,-5.130070644360355,2.908976595960945,-0.1823813114929433,True,4.646706695668505,4,LARGE_ABSOLUTE_RETURN,-0.7698670532407156,0.7698670532407156,True,BOTH
2021-12-27,11.567,0.0523682151500264,-0.1391679690407085,0.0499228960221556,0.0580802163768853,0.0393330322486776,-0.143958159262118,0.2608236201421017,-0.2991693275248868,0.0523682151500264,0.9861104928732746,1.2692358856679309,-0.1133010596981465,True,2.2660211939629296,2,DRAWDOWN_SHIFT,-0.7432115680608586,0.7432115680608586,True,BOTH
2018-08-14,6.3544,-0.076851555917134,0.211677440268482,0.0865459442564512,0.0456123569991009,0.0292107115733917,0.2159762407764613,0.1116143078521734,-0.076851555917134,0.076851555917134,-2.343938786409916,2.962815337072674,-0.0607542969538875,True,1.9212888979283496,3,LARGE_ABSOLUTE_RETURN,-0.7429854973933284,0.7429854973933284,True,BOTH
2018-08-15,5.9905,-0.0572674052624953,0.1345643939393939,0.097160505705451,0.0482866131294952,0.0301459427134748,0.1333794971923292,0.1235782606338824,-0.1297178719818694,0.0572674052624953,-1.584332324857634,3.223004389974564,-0.1203184235662675,True,2.40636847132535,3,DRAWDOWN_SHIFT,-0.7402290926415404,0.7402290926415404,True,BOTH
2018-08-10,6.4275,0.1590060767802081,0.2648824166092689,0.0673012303463743,0.0389234933864532,0.0259199793567843,0.2736524845883592,0.0758692586398215,0.0,0.1590060767802081,7.960344508552309,2.5965001522564437,0.0,True,3.975151919505202,3,LARGE_ABSOLUTE_RETURN,-0.7402226079028548,0.7402226079028548,True,BOTH
2018-08-13,6.8834,0.0709295993776739,0.2914204236318267,0.0679466631880756,0.0406500536928585,0.0271906671500399,0.3370069915400326,0.0959237846283531,0.0,0.0709295993776739,1.442266537968952,2.4988965078768177,0.0,True,1.7732399844418476,2,LARGE_ABSOLUTE_RETURN,-0.7201491040574688,0.7201491040574688,True,BOTH
