Date,USDTRY,Return_1D,Return_5D,Volatility_5D,Volatility_20D,Volatility_60D,MA_Distance_20D,MA_Slope_20D,Drawdown_60D,Absolute_Return_1D,Return_ZScore_20D,Volatility_Ratio_5D_60D,Drawdown_Change_5D,Baseline_Anomaly,Baseline_Anomaly_Score,Rules_Breached,Primary_Reason,IF_Raw_Score,IF_Anomaly_Score,IF_Anomaly,Comparison_Class
2017-05-30,3.5491,-0.0078553058257854,-0.0059657181268204,0.0043344613116746,0.0075396987460147,0.0081157523327611,-0.0057861113717887,-0.0200249814697889,-0.0597663390468117,0.0078553058257854,-1.0893060989634635,0.5340800376790147,-0.0056428325429834,False,0.2723265247408659,0,LOCAL_RETURN_SHOCK,-0.3741494920241051,0.3741494920241051,False,NEITHER
2017-05-31,3.527,-0.0062269307711814,-0.0093809684305133,0.0048884827219466,0.0076651321303021,0.0077741736486424,-0.0118676737566399,-0.0179199832713805,-0.0656211089623016,0.0062269307711814,-0.87032755065002,0.6288105904092165,-0.008848385302143,False,0.3144052952046082,0,VOLATILITY_ACCELERATION,-0.37661582472648447,0.37661582472648447,False,NEITHER
2017-06-01,3.5246,-0.0006804649844061,-0.0118036280034765,0.0045425720413867,0.0075558477164641,0.0076948188539903,-0.0121332215959572,-0.0161982112895288,-0.0582482765991556,0.0006804649844061,-0.0778152393192765,0.5903416477479596,-0.0031445597474853,False,0.2951708238739798,0,VOLATILITY_ACCELERATION,-0.3639684359904248,0.3639684359904248,False,NEITHER
2017-06-02,3.5098,-0.0041990580491403,-0.0189786734494229,0.0033771874309838,0.0075860021498373,0.0075759021964999,-0.015808253941548,-0.0141457339568109,-0.0622027467535938,0.0041990580491403,-0.5043604397732813,0.4457802309728966,-0.0100131687738868,False,0.2228901154864483,0,VOLATILITY_ACCELERATION,-0.3861080287897572,0.3861080287897572,False,NEITHER
2017-06-05,3.5237,0.0039603396204912,-0.0149558313764955,0.0047236476103476,0.0071280702048228,0.007583742125509,-0.011059174512118,-0.0130258467146612,-0.0584887511355742,0.0039603396204912,0.5825466593343088,0.6228650094072867,-0.0061667122980506,False,0.3114325047036433,0,VOLATILITY_ACCELERATION,-0.36994607097696186,0.36994607097696186,False,NEITHER
2017-06-06,3.5151,-0.0024406163975366,-0.0095798934941253,0.0038771640919683,0.0065820668736424,0.0075844490450032,-0.0119643080503645,-0.0135312556755714,-0.0582956037184879,0.0024406163975366,-0.2246536055766868,0.511199174648376,0.0014707353283237,False,0.255599587324188,0,VOLATILITY_ACCELERATION,-0.364981267354832,0.364981267354832,False,NEITHER
2017-06-07,3.5503,0.0100139398594634,0.006606180890275,0.0057262442961238,0.006736253150241,0.007382532603955,-0.0015495766084239,-0.0132001248829225,-0.0488654325287325,0.0100139398594634,1.7496584561529158,0.7756476812653849,0.016755676433569,False,0.4374146140382289,0,LOCAL_RETURN_SHOCK,-0.3812495086581826,0.3812495086581826,False,NEITHER
2017-06-08,3.5244,-0.0072951581556488,-5.674402769106912e-05,0.0069420998196377,0.0068826911201338,0.0072386264336242,-0.008116535894001,-0.0127146429563765,-0.0558041096257401,0.0072951581556488,-1.0090219272942766,0.9590355136149724,0.0024441669734154,False,0.4795177568074862,0,VOLATILITY_ACCELERATION,-0.3675442015027257,0.3675442015027257,False,NEITHER
2017-06-09,3.5373,0.0036601974804222,0.0078352042851446,0.0066343494026666,0.0069513405107165,0.0072486647388826,-0.0039842881076742,-0.0110191533324794,-0.0523481662067671,0.0036601974804222,0.6336779249258699,0.915251241663758,0.0098545805468267,False,0.457625620831879,0,VOLATILITY_ACCELERATION,-0.3620985343435829,0.3620985343435829,False,NEITHER
2017-06-12,3.5164,-0.00590846125576,-0.0020716860118624,0.0071934976686545,0.0069045221110987,0.0072586505247951,-0.0094243285993371,-0.0093556921119167,-0.0579473303506844,0.00590846125576,-0.7808584494292812,0.9910241089692854,0.0005414207848897,False,0.4955120544846427,0,VOLATILITY_ACCELERATION,-0.36669713415508604,0.36669713415508604,False,NEITHER
2017-06-13,3.5198,0.0009668979638266,0.0013370885607806,0.0071120837806923,0.0068921734518612,0.0072301121534855,-0.0081955318360554,-0.0079431414754144,-0.0570364615425831,0.0009668979638266,0.2021474768063163,0.9836754437154476,0.0012591421759048,False,0.4918377218577238,0,VOLATILITY_ACCELERATION,-0.3572647262410842,0.3572647262410842,False,NEITHER
2017-06-14,3.4878,-0.0090914256491846,-0.0176041461284961,0.0055381385816987,0.0068630119004437,0.0073014666685259,-0.0160993209906147,-0.0076104651244169,-0.0656093444423607,0.0090914256491846,-1.2824934354640642,0.7584967285506763,-0.0167439119136282,False,0.3792483642753381,0,VOLATILITY_ACCELERATION,-0.39535226633291387,0.39535226633291387,False,NEITHER
2017-06-15,3.513,0.0072251849303286,-0.0032345931222336,0.0067475492572684,0.0059319928529305,0.0073416283780792,-0.0074210323329845,-0.0089520852030179,-0.0588581991587858,0.0072251849303286,1.2152534678525715,0.9190807420075068,-0.0030540895330456,False,0.4595403710037534,0,VOLATILITY_ACCELERATION,-0.3697708750896136,0.3697708750896136,False,NEITHER
2017-06-16,3.5027,-0.0029319669797893,-0.0097814717439855,0.0063309937268204,0.0052122012319937,0.0073054660173766,-0.0093151583803192,-0.0090695194359856,-0.0616175958421517,0.0029319669797893,-0.2325302388415009,0.8666105231016961,-0.0092694296353846,False,0.433305261550848,0,VOLATILITY_ACCELERATION,-0.3685362788159309,0.3685362788159309,False,NEITHER
2017-06-19,3.5228,0.0057384303537271,0.0018200432260266,0.006644373574098,0.0053535004690508,0.0073448399736002,-0.0031156174214233,-0.0093908295045848,-0.0562327537707288,0.0057384303537271,1.29518222028607,0.9046314961224602,0.0017145765799556,False,0.4523157480612301,0,VOLATILITY_ACCELERATION,-0.3638102756487664,0.3638102756487664,False,NEITHER
2017-06-20,3.5444,0.0061314863177017,0.0069890334678106,0.0071410195667752,0.0055010898521211,0.0072289921892319,0.0033658786528558,-0.0096261542063084,-0.050446057813379,0.0061314863177017,1.2390262038714688,0.987830582721096,0.0065904037292041,False,0.493915291360548,0,VOLATILITY_ACCELERATION,-0.36460935517506216,0.36460935517506216,False,NEITHER
2017-06-21,3.531,-0.0037806116691118,0.0123860313091346,0.0053607854996675,0.0055283503380615,0.0072319996332493,-1.1328107299757306e-05,-0.0097898175801679,-0.0540359525276609,0.0037806116691118,-0.6234428985153678,0.7412590945139369,0.0115733919146998,False,0.3706295472569684,0,VOLATILITY_ACCELERATION,-0.3660524612141518,0.3660524612141518,False,NEITHER
2017-06-22,3.5077,-0.0065986972529029,-0.001508682038144,0.0058425479138217,0.0056703600752662,0.0072684700312469,-0.005779331026136,-0.0106933802550316,-0.0602780828890615,0.0065986972529029,-1.1212586676488308,0.8038208713394689,-0.0014198837302757,False,0.4019104356697344,0,VOLATILITY_ACCELERATION,-0.3678138465519788,0.3678138465519788,False,NEITHER
2017-06-23,3.5088,0.000313595803518,0.0017415136894396,0.0056526066918886,0.0056034527542252,0.0072508193308929,-0.004495488198102,-0.0120209220384973,-0.0599833900393816,0.000313595803518,0.1996328936694378,0.7795817870961228,0.0016342058027701,False,0.3897908935480614,0,VOLATILITY_ACCELERATION,-0.354578230387838,0.354578230387838,False,NEITHER
2017-06-26,3.5008,-0.0022799817601458,-0.0062450323606223,0.0048219377857627,0.0056074606390293,0.007241568644497,-0.0056875874262424,-0.0134055732325674,-0.0621266107643261,0.0022799817601458,-0.2361156336247919,0.665869236691829,-0.0058938569935973,False,0.3329346183459145,0,VOLATILITY_ACCELERATION,-0.36068377313858846,0.36068377313858846,False,NEITHER
2017-06-27,3.5263,0.0072840493601462,-0.0051066471052928,0.0052693883229635,0.0056639890224685,0.0071978820758964,0.0018794295512241,-0.0140261726645105,-0.0552950947035657,0.0072840493601462,1.4887272900495925,0.7320748335971131,-0.0048490368901867,False,0.3721818225123981,0,LOCAL_RETURN_SHOCK,-0.3681442275893289,0.3681442275893289,False,NEITHER
2017-06-28,3.5128,-0.0038283753509343,-0.005154347210422,0.0052757010203261,0.0055564156011067,0.0071633213364925,-0.0017547723413777,-0.0141159759732839,-0.0589117796769095,0.0038283753509343,-0.6217195646400547,0.7364881138934544,-0.0048758271492485,False,0.3682440569467272,0,VOLATILITY_ACCELERATION,-0.3610987773414809,0.3610987773414809,False,NEITHER
2017-06-29,3.5265,0.0039000227738557,0.0053596373692164,0.0045390454795878,0.0056289330347645,0.0071701509742096,0.00211135328368,-0.0136831572722252,-0.0552415141854422,0.0039000227738557,0.7355564914525824,0.6330474066605216,0.0050365687036193,False,0.3165237033302608,0,VOLATILITY_ACCELERATION,-0.3561362270580923,0.3561362270580923,False,NEITHER
2017-06-30,3.5212,-0.0015029065645825,0.0035339717282261,0.0046858313952208,0.0055538019810916,0.0071287126404291,0.0004432271482308,-0.0130489950717503,-0.0566613979157178,0.0015029065645825,-0.274456304988435,0.6573180364496702,0.0033219921236637,False,0.3286590182248351,0,VOLATILITY_ACCELERATION,-0.35165621415505777,0.35165621415505777,False,NEITHER
2017-07-03,3.5571,0.0101953879359311,0.016082038391225,0.0058655747680022,0.0059390003966941,0.0072716582348047,0.0101638310742309,-0.0117299377930205,-0.0470436949125296,0.0101953879359311,1.803915731717842,0.8066351000831568,0.0150829158517965,False,0.4509789329294605,0,LOCAL_RETURN_SHOCK,-0.3821734444575332,0.3821734444575332,False,NEITHER
2017-07-04,3.5594,0.0006465941356723,0.0093866091937726,0.0054492440194417,0.0058988456042654,0.0071997219239777,0.0101815653358499,-0.0095961817652873,-0.0464275189541082,0.0006465941356723,0.0266113045882392,0.756868678676843,0.0088675757494574,False,0.3784343393384215,0,VOLATILITY_ACCELERATION,-0.3535353313470382,0.3535353313470382,False,NEITHER
2017-07-05,3.6062,0.0131482834185536,0.0265884764290593,0.0062340095280485,0.0061951091376306,0.0072287220980295,0.0226525102656593,-0.0082934689986248,-0.0338896777131835,0.0131482834185536,2.1199695912848338,0.8623944098982376,0.025022101963726,False,0.5299923978212084,0,LOCAL_RETURN_SHOCK,-0.40653419179470934,0.40653419179470934,False,NEITHER
2017-07-06,3.6212,0.0041595030780323,0.0268538210690485,0.0062207418983831,0.0059312327554011,0.007231619813269,0.0254987029757927,-0.0062140468980423,-0.0298711388539126,0.0041595030780323,0.5423432762213112,0.8602141787057055,0.0253703753315296,False,0.507407506630592,0,DRAWDOWN_SHIFT,-0.37996727312226175,0.37996727312226175,False,NEITHER
2017-07-07,3.6182,-0.0008284546559151,0.027547427013518,0.006040247101516,0.005925026786802,0.0067825184544791,0.0234767149288372,-0.0045741880077151,-0.022398746318662,0.0008284546559151,-0.3710552426687697,0.8905611008735388,0.0342626515970558,False,0.685253031941116,0,DRAWDOWN_SHIFT,-0.38640974209347995,0.38640974209347995,False,NEITHER
2017-07-10,3.6083,-0.0027361671549389,0.0143937477158357,0.0062720973907477,0.0057665245440259,0.0067083444984087,0.0193513757839427,-0.0028325100602701,-0.0176150285869861,0.0027361671549389,-0.6555404796209693,0.9349694834896324,0.0294286663255434,False,0.588573326510868,0,DRAWDOWN_SHIFT,-0.3749764957262879,0.3749764957262879,False,NEITHER
2017-07-11,3.6139,0.0015519773854724,0.0153115693656233,0.0062042753431968,0.0057661948825726,0.0065695175262386,0.0195781921594129,-0.0012341904570026,-0.0160903893275251,0.0015519773854724,0.04256202014041,0.9444034997116568,0.0303371296265831,False,0.606742592531662,0,DRAWDOWN_SHIFT,-0.3709926119232601,0.3709926119232601,False,NEITHER
2017-07-12,3.5672,-0.0129223276792385,-0.0108147080028838,0.0065507147239609,0.006179611711974,0.0067542024901942,0.0052769147309761,0.001016962540234,-0.0204036798022793,0.0129223276792385,-2.472709367680777,0.96987242142522,0.0134859979109041,False,0.6181773419201942,0,LOCAL_RETURN_SHOCK,-0.3962949765004326,0.3962949765004326,False,NEITHER
2017-07-13,3.5657,-0.0004204978694775,-0.0153264111344305,0.0057137304168217,0.0060180092901178,0.0066697297840018,0.004108574502057,0.0033467400717381,-0.0204389989286007,0.0004204978694775,-0.2532115711598095,0.8566659522739306,0.0094321399253118,False,0.4283329761369653,0,VOLATILITY_ACCELERATION,-0.35751266920954605,0.35751266920954605,False,NEITHER
2017-07-14,3.5381,-0.0077404156266651,-0.022138079708142,0.0058695177295379,0.0062643586029049,0.0067380299114599,-0.0041600054040666,0.0048774831112374,-0.0239993379492979,0.0077404156266651,-1.412823144342025,0.8711029494771383,-0.0016005916306358,False,0.4355514747385691,0,VOLATILITY_ACCELERATION,-0.37808992839932404,0.37808992839932404,False,NEITHER
2017-07-17,3.5284,-0.0027415844662389,-0.0221433916248648,0.0058691219633697,0.0061790740649562,0.0063197831710193,-0.0069684449898117,0.0054756763945995,-0.0266751262034151,0.0027415844662389,-0.5209039619252708,0.9286904003738288,-0.009060097616429,False,0.4643452001869144,0,VOLATILITY_ACCELERATION,-0.36791640750934523,0.36791640750934523,False,NEITHER
2017-07-18,3.5231,-0.0015020972678835,-0.0251252109908963,0.0052095916816073,0.0060204693915617,0.0063161192524151,-0.0081627884389353,0.0055442164353392,-0.0281371548371079,0.0015020972678835,-0.2588804178432267,0.8248089488834941,-0.0120467655095828,False,0.412404474441747,0,VOLATILITY_ACCELERATION,-0.37262752928153803,0.37262752928153803,False,NEITHER
2017-07-19,3.522,-0.0003122250290936,-0.0126710024669208,0.0030666518830186,0.0059641425820716,0.0063160967515599,-0.0083468364659192,0.0058353912728261,-0.0284405947422141,0.0003122250290936,-0.0046657255313532,0.4855295926651571,-0.0080369149399348,False,0.2427647963325785,0,VOLATILITY_ACCELERATION,-0.3605772766510107,0.3605772766510107,False,NEITHER
2017-07-20,3.5264,0.0012492901760363,-0.0110216787727515,0.0034255452824045,0.0057698175938113,0.006290643745499,-0.00736929217639,0.0069414328999541,-0.0272268351217896,0.0012492901760363,0.2280304329856677,0.5445460625322331,-0.0067878361931889,False,0.2722730312661165,0,VOLATILITY_ACCELERATION,-0.3548958428321898,0.3548958428321898,False,NEITHER
2017-07-21,3.5364,0.0028357531760434,-0.0004804838755264,0.002203857164467,0.0057980454769992,0.0062931491550679,-0.0049409672590574,0.0083171496703924,-0.0244682905299165,0.0028357531760434,0.4426603791907896,0.3501994168837114,-0.0004689525806186,False,0.1750997084418557,0,VOLATILITY_ACCELERATION,-0.3509108580604838,0.3509108580604838,False,NEITHER
2017-07-24,3.5567,0.0057403008709422,0.0080206325813401,0.0028315968250875,0.0058791539926882,0.0063366200555838,-1.5463533473702995e-05,0.0102049945680346,-0.0188684450084135,0.0057403008709422,0.9197081139437026,0.4468623335862327,0.0078066811950016,False,0.2299270284859256,0,LOCAL_RETURN_SHOCK,-0.3538338883177895,0.3538338883177895,False,NEITHER
2017-07-25,3.5724,0.0044142041780301,0.0139933581221083,0.0024156723619435,0.0057463164307375,0.0062798965211292,0.0037481806993981,0.0111870806620479,-0.0145375299991724,0.0044142041780301,0.6132512688438163,0.3846675425010241,0.0135996248379355,False,0.2719924967587099,0,DRAWDOWN_SHIFT,-0.35854987161033647,0.35854987161033647,False,NEITHER
2017-07-26,3.5385,-0.0094894188780652,0.0046848381601363,0.0060740184223463,0.0061073979076429,0.0063982501955334,-0.0061356413493637,0.0117562642530852,-0.0238889961656231,0.0094894188780652,-1.7671724614618851,0.9493249305234353,0.0045515985765909,False,0.4746624652617176,0,VOLATILITY_ACCELERATION,-0.37218945149300015,0.37218945149300015,False,NEITHER
2017-07-27,3.5363,-0.000621732372474,0.0028073956442831,0.0061085088008855,0.0060537805370875,0.0063597672868111,-0.0068902378234317,0.011868192448573,-0.0244958759758351,0.000621732372474,-0.1643897261125081,0.9604925031696268,0.0027309591459545,False,0.4802462515848134,0,VOLATILITY_ACCELERATION,-0.3473745590741691,0.3473745590741691,False,NEITHER
2017-07-28,3.5279,-0.0023753640811018,-0.0024035742563058,0.0060709672731521,0.006069487941252,0.0063570110010329,-0.0093424352108997,0.011799502221818,-0.0268130534330088,0.0023753640811018,-0.4181746274249255,0.955003424119555,-0.0023447629030922,False,0.4775017120597775,0,VOLATILITY_ACCELERATION,-0.35103953232501106,0.35103953232501106,False,NEITHER
2017-07-31,3.5193,-0.0024377108194676,-0.0105153653667726,0.0049853158499216,0.0056044881235976,0.0061775194775199,-0.0112326088422378,0.0107829188569028,-0.0291854017820198,0.0024377108194676,-0.4201773375008352,0.8070093292401992,-0.0103169567736063,False,0.4035046646200996,0,VOLATILITY_ACCELERATION,-0.35948973559596065,0.35948973559596065,False,NEITHER
2017-08-01,3.5271,0.0022163498422982,-0.0126805508901579,0.0043195657452732,0.0056325936151853,0.0060128424328917,-0.0085913091873462,0.0096891607126388,-0.0270337370003587,0.0022163498422982,0.4880828107868493,0.718389978364331,-0.0124962070011863,False,0.3591949891821655,0,VOLATILITY_ACCELERATION,-0.3626247143059779,0.3626247143059779,False,NEITHER
2017-08-02,3.5305,0.0009639647302317,-0.0022608449908153,0.0020491600021333,0.0046605165039254,0.0058803340929184,-0.006578725224262,0.0078155130561039,-0.0260958318391217,0.0009639647302317,0.2493667242746813,0.348476799065052,-0.0022068356734985,False,0.174238399532526,0,VOLATILITY_ACCELERATION,-0.35041767049044026,0.35041767049044026,False,NEITHER
2017-08-03,3.5396,0.0025775385922675,0.000933178746147,0.002443941856031,0.0045801826008699,0.0058782068405178,-0.0028734013183842,0.0052787186080496,-0.0235855562605169,0.0025775385922675,0.7783195730314204,0.4157631608308151,0.0009103197153182,False,0.2078815804154075,0,VOLATILITY_ACCELERATION,-0.3484190432574453,0.3484190432574453,False,NEITHER
2017-08-04,3.528,-0.0032772064640071,2.834547464503068e-05,0.0027003373570867,0.0046043935734252,0.0058915909952853,-0.0048768930045215,0.0028527341413016,-0.02678546798709,0.0032772064640071,-0.4690371113451242,0.4583375457066901,2.7585445918798523e-05,False,0.229168772853345,0,VOLATILITY_ACCELERATION,-0.3505558975053785,0.3505558975053785,False,NEITHER
