Date,USDTRY,Baseline_Anomaly,IF_Anomaly,OCSVM_Anomaly,Baseline_Anomaly_Score,IF_Anomaly_Score,OCSVM_Anomaly_Score,Models_Flagging,Consensus_Class
2022-08-30,18.2148,False,False,False,0.0358184193322626,0.3548650638926304,-1.2096762392248337,0,NONE
2022-08-31,18.2064,False,False,False,0.122545423337229,0.3507119332527102,-1.188671475609386,0,NONE
2022-09-01,18.2107,False,False,False,0.0552584930624643,0.3487710333580063,-1.2992561382122219,0,NONE
2022-09-02,18.2191,False,False,False,0.0424377658255214,0.3535873652796063,-1.187586233805881,0,NONE
2022-09-05,18.2251,False,False,False,0.0529862766514538,0.3533504495258059,-1.1499347545980818,0,NONE
2022-09-06,18.2302,False,False,False,0.0494872034888904,0.3560477142310793,-1.0575829299453137,0,NONE
2022-09-07,18.2348,False,False,False,0.0477035838936005,0.3597007493228549,-0.7706731596879894,0,NONE
2022-09-08,18.2354,False,False,False,0.137505904342308,0.3618791437969485,-0.6134842939403207,0,NONE
2022-09-09,18.24,False,False,False,0.0853356647682163,0.3602932166565792,-0.6650418240506966,0,NONE
2022-09-12,18.2352,False,False,False,0.1667885647098881,0.3625483139713953,-0.5881681775073435,0,NONE
2022-09-13,18.255,False,False,False,0.0561396097548988,0.3530397812924986,-0.9831525177682305,0,NONE
2022-09-14,18.2448,False,False,False,0.2246108549985672,0.3557687924230628,-0.7180183381455052,0,NONE
2022-09-15,18.2711,False,False,False,0.1043583228430353,0.3484531710148801,-1.0145665359476563,0,NONE
2022-09-16,18.2628,False,False,False,0.350816541128733,0.3535755648560565,-0.43833479450690227,0,NONE
2022-09-19,18.2802,False,False,False,0.1667915890442301,0.3421600029603799,-0.9875784372617602,0,NONE
2022-09-20,18.3132,False,False,False,0.4519282029410006,0.3511633875222062,-0.58616530360481,0,NONE
2022-09-21,18.3347,False,False,False,0.2153913023508426,0.3444354746807921,-0.8884374425618962,0,NONE
2022-09-22,18.3371,False,False,False,0.1430716301178825,0.3422861947557433,-0.9184952467830527,0,NONE
2022-09-23,18.418,True,False,True,1.4777513730709426,0.4002763367981984,0.6329858491981524,2,TWO_MODELS
2022-09-26,18.4774,False,False,False,0.5924210293369406,0.3550676687297952,-0.9429995666882967,0,NONE
2022-09-27,18.4431,False,False,False,0.5268927143370136,0.357908273816084,-1.3123194846860127,0,NONE
2022-09-28,18.5488,False,False,False,0.93108211780343,0.3803148864855593,-1.2862309693318466,0,NONE
2022-09-29,18.5075,False,False,False,0.7231834902172698,0.3671519284364474,-1.4367676885992982,0,NONE
2022-09-30,18.502,False,False,False,0.6776144987242566,0.3483737773516332,-2.226898408297009,0,NONE
2022-10-03,18.5568,False,False,False,0.679334902248056,0.3511732215203626,-2.1869388780564165,0,NONE
